source,row,stage,kind,cohort,task,engine,model,repeat,success,task_ms,setup_ms,routing_ms,driver_ms,primary_ms,jev_ms,primary_calls,jev_calls,known_usd,primary_cost_unknown,state,end_reason,error
docs/benchmarks/jev-auto/decisions-pilot-2.json,11,auto,routing,auto/routing,article,planned,google/gemini-3.8-flash,,True,,,1059.2897089999988,,,,,,0.00141225,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,12,auto,routing,auto/routing,mixed,planned,google/gemini-3.8-flash,,True,,,1016.0870099999993,,,,,,0.00141975,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,13,auto,routing,auto/routing,wizard,fast,google/gemini-3.8-flash,,False,,,1622.8424360000008,,,,,,0.00229725,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,14,auto,routing,auto/routing,form,planned,google/gemini-3.8-flash,,True,,,980.3546730000016,,,,,,0.00171825,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,15,auto,routing,auto/routing,form-polish,planned,google/gemini-3.8-flash,,True,,,1082.7755859999997,,,,,,0.00190575,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,16,auto,routing,auto/routing,cycle-recovery,planned,google/gemini-3.8-flash,,True,,,947.1105720000014,,,,,,0.001425,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,1,auto,routing,auto/routing,search,fast,google/gemini-3.8-flash,,True,,,1152.6449819999998,,,,,,0.0016185,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,2,auto,routing,auto/routing,filters,fast,google/gemini-3.8-flash,,True,,,1167.437787,,,,,,0.001572,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,3,auto,routing,auto/routing,autocomplete,fast,google/gemini-3.8-flash,,True,,,1153.2488280000002,,,,,,0.00156225,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,4,auto,routing,auto/routing,flights,fast,google/gemini-3.8-flash,,True,,,2416.6276029999995,,,,,,0.00200175,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,5,auto,routing,auto/routing,polish-search,fast,google/gemini-3.8-flash,,True,,,1146.2714020000003,,,,,,0.001716,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,6,auto,routing,auto/routing,new-tab,fast,google/gemini-3.8-flash,,True,,,7577.673422999999,,,,,,0.0015435,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,7,auto,routing,auto/routing,hotel,planned,google/gemini-3.8-flash,,True,,,1017.6518759999999,,,,,,0.00146175,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,8,auto,routing,auto/routing,research,planned,google/gemini-3.8-flash,,True,,,1031.1839770000006,,,,,,0.001461,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,9,auto,routing,auto/routing,polish-analysis,planned,google/gemini-3.8-flash,,True,,,1078.8924259999985,,,,,,0.0014655,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,10,auto,routing,auto/routing,missing-values,planned,google/gemini-3.8-flash,,True,,,1164.8836139999985,,,,,,0.0015015,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,11,auto,routing,auto/routing,article,planned,google/gemini-3.8-flash,,True,,,1173.9133950000032,,,,,,0.00144675,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,12,auto,routing,auto/routing,mixed,planned,google/gemini-3.8-flash,,True,,,1011.6299489999983,,,,,,0.0015255,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,13,auto,routing,auto/routing,wizard,planned,google/gemini-3.8-flash,,True,,,2344.725136000001,,,,,,0.001533,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,14,auto,routing,auto/routing,form,planned,google/gemini-3.8-flash,,True,,,2359.0995900000016,,,,,,0.001749,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,15,auto,routing,auto/routing,form-polish,planned,google/gemini-3.8-flash,,True,,,1139.2861479999992,,,,,,0.0018915,,,,
docs/benchmarks/jev-auto/decisions-pilot-3.json,16,auto,routing,auto/routing,cycle-recovery,planned,google/gemini-3.8-flash,,True,,,1293.0664849999994,,,,,,0.0014595,,,,
docs/benchmarks/jev-auto/decisions-post-schema-heldout.json,1,auto,routing,auto/routing,italian-city,fast,google/gemini-3.8-flash,,True,,,2995.627477,,,,,,0.00162225,,,,
docs/benchmarks/jev-auto/decisions-post-schema-heldout.json,2,auto,routing,auto/routing,inventory,fast,google/gemini-3.8-flash,,True,,,2047.778197,,,,,,0.00159075,,,,
docs/benchmarks/jev-auto/decisions-post-schema-heldout.json,3,auto,routing,auto/routing,lease-cost,planned,google/gemini-3.8-flash,,True,,,4083.790183000001,,,,,,0.001476,,,,
docs/benchmarks/jev-auto/decisions-post-schema-heldout.json,4,auto,routing,auto/routing,multi-page,planned,google/gemini-3.8-flash,,True,,,1101.292985,,,,,,0.001467,,,,
docs/benchmarks/jev-auto/decisions-post-schema-heldout.json,5,auto,routing,auto/routing,registration-wizard,planned,google/gemini-3.8-flash,,True,,,879.176039,,,,,,0.001533,,,,
docs/benchmarks/jev-auto/decisions-post-schema-heldout.json,6,auto,routing,auto/routing,missing-card,planned,google/gemini-3.8-flash,,True,,,1095.5167649999985,,,,,,0.001617,,,,
docs/benchmarks/jev-auto/decisions-post-schema-retry.json,1,auto,routing,auto/routing,form,planned,google/gemini-3.8-flash,,True,,,1185.33659,,,,,,0.001794,,,,
docs/benchmarks/jev-auto/decisions-post-schema-retry.json,2,auto,routing,auto/routing,form-polish,planned,google/gemini-3.8-flash,,True,,,1106.2939870000002,,,,,,0.0019215,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,1,auto,routing,auto/routing,search,fast,google/gemini-3.8-flash,,True,,,1326.913204,,,,,,0.001656,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,2,auto,routing,auto/routing,filters,fast,google/gemini-3.8-flash,,True,,,1744.2646690000001,,,,,,0.00158325,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,3,auto,routing,auto/routing,autocomplete,fast,google/gemini-3.8-flash,,True,,,967.9116939999999,,,,,,0.00156975,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,4,auto,routing,auto/routing,flights,fast,google/gemini-3.8-flash,,True,,,1139.3462049999998,,,,,,0.00187425,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,5,auto,routing,auto/routing,polish-search,fast,google/gemini-3.8-flash,,True,,,1099.1344599999993,,,,,,0.00171225,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,6,auto,routing,auto/routing,new-tab,planned,google/gemini-3.8-flash,,False,,,1791.0104340000007,,,,,,0.001446,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,7,auto,routing,auto/routing,hotel,planned,google/gemini-3.8-flash,,True,,,939.2164339999999,,,,,,0.0014805,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,8,auto,routing,auto/routing,research,planned,google/gemini-3.8-flash,,True,,,1092.2415509999992,,,,,,0.00147975,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,9,auto,routing,auto/routing,polish-analysis,planned,google/gemini-3.8-flash,,True,,,885.0097530000003,,,,,,0.00148425,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,10,auto,routing,auto/routing,missing-values,planned,google/gemini-3.8-flash,,True,,,1022.0232680000008,,,,,,0.001539,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,11,auto,routing,auto/routing,article,planned,google/gemini-3.8-flash,,True,,,1308.5573350000013,,,,,,0.0014655,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,12,auto,routing,auto/routing,mixed,planned,google/gemini-3.8-flash,,True,,,2553.4896180000014,,,,,,0.001473,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,13,auto,routing,auto/routing,wizard,planned,google/gemini-3.8-flash,,True,,,994.0079809999988,,,,,,0.0015555,,,,
docs/benchmarks/jev-auto/decisions-post-schema.json,14,auto,routing,auto/routing,form,,google/gemini-3.8-flash,,False,,,1291.5880089999991,,,,,,0,,,,OpenRouter failed after 2 attempts: HTTP 429
docs/benchmarks/jev-auto/decisions-post-schema.json,15,auto,routing,auto/routing,form-polish,,google/gemini-3.8-flash,,False,,,1104.2965929999991,,,,,,0,,,,OpenRouter failed after 2 attempts: HTTP 429
docs/benchmarks/jev-auto/decisions-post-schema.json,16,auto,routing,auto/routing,cycle-recovery,planned,google/gemini-3.8-flash,,True,,,2191.9808840000005,,,,,,0.00147825,,,,
docs/benchmarks/jev-auto/final-flights.json,1,auto,final-file,auto-selected,google-flights,app-auto,google/gemini-3.8-flash,1,True,64024.157564,3044.991717,,,59281.738401999995,1775.1455349999987,26,3,0.22488774299999997,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,2,auto,final-file,auto-selected,google-flights,app-first,google/gemini-3.8-flash,1,True,27198.584706999987,2969.190247000006,,,23145.83081899998,2476.556463999994,15,3,0.117888051,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,3,auto,final-file,auto-selected,google-flights,ultrafast,google/gemini-3.8-flash,1,True,13324.230016999994,3649.4546899999987,,,2018.1750890333205,9119.008862995543,2,19,0.005258970000000001,,done,,
docs/benchmarks/jev-auto/final-flights.json,4,auto,final-file,auto-selected,google-flights,browser-use,google/gemini-3.8-flash,1,True,39086.38769899997,4087.348828000002,,,20760.952668089885,0,12,0,0.04760325,,done,,
docs/benchmarks/jev-auto/final-flights.json,5,auto,final-file,auto-selected,google-flights,app-first,google/gemini-3.8-flash,2,True,45176.438739000034,3239.9558160000015,,,41389.33286899995,1206.7999620000191,20,1,0.155894775,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,6,auto,final-file,auto-selected,google-flights,ultrafast,google/gemini-3.8-flash,2,True,14384.436740000034,3808.88179699998,,,1924.8393600573763,10233.174518973101,2,19,0.005139480000000001,,done,,
docs/benchmarks/jev-auto/final-flights.json,7,auto,final-file,auto-selected,google-flights,browser-use,google/gemini-3.8-flash,2,True,35448.38497199997,5427.394685000007,,,18050.71524489904,0,11,0,0.04334235,,done,,
docs/benchmarks/jev-auto/final-flights.json,8,auto,final-file,auto-selected,google-flights,app-auto,google/gemini-3.8-flash,2,True,26708.542545999982,3301.826549999998,,,12077.232102999988,9015.006076000165,5,15,0.047684376,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,9,auto,final-file,auto-selected,google-flights,ultrafast,google/gemini-3.8-flash,3,True,13652.184769999993,4119.588462000014,,,3575.7981150527485,7965.4562829528,2,16,0.004163526000000001,,done,,
docs/benchmarks/jev-auto/final-flights.json,10,auto,final-file,auto-selected,google-flights,browser-use,google/gemini-3.8-flash,3,True,35142.71163399995,5152.57275500003,,,18501.537203905173,0,11,0,0.04531425,,done,,
docs/benchmarks/jev-auto/final-flights.json,11,auto,final-file,auto-selected,google-flights,app-auto,google/gemini-3.8-flash,3,True,20184.103821999975,3358.7813069999684,,,4047.218402999977,12822.558137000015,2,19,0.017910936000000002,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,12,auto,final-file,auto-selected,google-flights,app-first,google/gemini-3.8-flash,3,True,35805.595993999974,3398.2712619999656,,,33259.90239099995,914.4740069999825,19,1,0.157690878,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,13,auto,final-file,auto-selected,google-flights,browser-use,google/gemini-3.8-flash,4,True,35433.03038999997,5327.643213000032,,,18858.308063121513,0,11,0,0.043614225,,done,,
docs/benchmarks/jev-auto/final-flights.json,14,auto,final-file,auto-selected,google-flights,app-auto,google/gemini-3.8-flash,4,True,21785.899725999974,3329.084035000007,,,8216.48224599997,10700.947972999944,6,16,0.051691521,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,15,auto,final-file,auto-selected,google-flights,app-first,google/gemini-3.8-flash,4,True,36822.51824900013,3183.308657000016,,,31023.591813000094,1122.130553999974,18,1,0.13961583599999997,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,16,auto,final-file,auto-selected,google-flights,ultrafast,google/gemini-3.8-flash,4,True,13182.685253000003,3684.0981829999946,,,2718.4846939635463,8024.122664122842,2,19,0.00502818,,done,,
docs/benchmarks/jev-auto/final-flights.json,17,auto,final-file,auto-selected,google-flights,app-auto,google/gemini-3.8-flash,5,True,17827.22646799998,2814.6623560000444,,,5386.283868000144,8965.796915000072,2,19,0.017792670000000003,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,18,auto,final-file,auto-selected,google-flights,app-first,google/gemini-3.8-flash,5,True,43246.49129799998,3421.410309000057,,,37459.147240000195,915.1938210000517,24,1,0.18356846400000001,,completed,final_answer,
docs/benchmarks/jev-auto/final-flights.json,19,auto,final-file,auto-selected,google-flights,ultrafast,google/gemini-3.8-flash,5,True,11704.843094999902,4000.6717900000513,,,2143.07503803866,7845.058417879045,2,17,0.0044769300000000005,,done,,
docs/benchmarks/jev-auto/final-flights.json,20,auto,final-file,auto-selected,google-flights,browser-use,google/gemini-3.8-flash,5,True,37557.726896000095,4103.749085000018,,,19297.10364789935,0,12,0,0.04639125,,done,,
docs/benchmarks/jev-auto/final-holdout.json,1,auto,final-file,auto-selected,wizard-4-new,app-auto,google/gemini-3.8-flash,1,True,10287.7644,440.0212530000001,,,9704.252626000001,0,6,0,0.01776975,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,2,auto,final-file,auto-selected,wizard-4-new,app-first,google/gemini-3.8-flash,1,True,14162.993575,422.20122400000037,,,6866.260690999998,6804.006805999999,2,17,0.006948078,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,3,auto,final-file,auto-selected,wizard-4-new,browser-use,google/gemini-3.8-flash,1,True,15006.913705000003,2117.2938049999975,,,8707.222802040633,0,5,0,0.00762225,,done,,
docs/benchmarks/jev-auto/final-holdout.json,4,auto,final-file,auto-selected,wizard-4-new,app-first,google/gemini-3.8-flash,2,True,21821.980042999996,400.95792000000074,,,16551.034359000005,4808.383677999991,9,10,0.032372964,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,5,auto,final-file,auto-selected,wizard-4-new,browser-use,google/gemini-3.8-flash,2,True,17318.854689999993,2114.4014650000026,,,11093.201518058777,0,5,0,0.00805125,,done,,
docs/benchmarks/jev-auto/final-holdout.json,6,auto,final-file,auto-selected,wizard-4-new,app-auto,google/gemini-3.8-flash,2,True,8942.413740999997,389.02475199999753,,,8380.21895499999,0,6,0,0.01792575,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,7,auto,final-file,auto-selected,wizard-4-new,browser-use,google/gemini-3.8-flash,3,True,14785.900450000016,2128.9027720000013,,,8603.608087985776,0,5,0,0.00749775,,done,,
docs/benchmarks/jev-auto/final-holdout.json,8,auto,final-file,auto-selected,wizard-4-new,app-auto,google/gemini-3.8-flash,3,True,13430.018185000008,402.03676099999575,,,12897.087775999986,0,6,0,0.01792725,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,9,auto,final-file,auto-selected,wizard-4-new,app-first,google/gemini-3.8-flash,3,True,14765.116356999992,399.1234669999976,,,9138.27769100001,5105.215784999964,6,13,0.01915377,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,10,auto,final-file,auto-selected,compare-new,app-first,google/gemini-3.8-flash,1,True,8266.361856999982,384.7295069999818,,,6580.687663999968,1515.5729169999831,5,1,0.014829810000000002,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,11,auto,final-file,auto-selected,compare-new,browser-use,google/gemini-3.8-flash,1,True,13419.474096000049,2131.030002000014,,,11403.096339956392,0,3,0,0.02488275,,done,,
docs/benchmarks/jev-auto/final-holdout.json,12,auto,final-file,auto-selected,compare-new,app-auto,google/gemini-3.8-flash,1,True,6221.935521000007,432.81578899998567,,,6049.4774479999905,0,4,0,0.00909975,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,13,auto,final-file,auto-selected,compare-new,browser-use,google/gemini-3.8-flash,2,True,12929.397244000022,2508.0122140000167,,,11014.325183059555,0,3,0,0.02295675,,done,,
docs/benchmarks/jev-auto/final-holdout.json,14,auto,final-file,auto-selected,compare-new,app-auto,google/gemini-3.8-flash,2,True,3992.3238470000215,412.8562390000152,,,3820.187812999997,0,3,0,0.00756075,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,15,auto,final-file,auto-selected,compare-new,app-first,google/gemini-3.8-flash,2,True,11406.108921000006,412.2518310000014,,,9913.329453999962,1287.7485060000326,4,3,0.010892442,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,16,auto,final-file,auto-selected,compare-new,app-auto,google/gemini-3.8-flash,3,True,3870.75572799996,390.54386299999896,,,3714.092188999988,0,3,0,0.00734475,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,17,auto,final-file,auto-selected,compare-new,app-first,google/gemini-3.8-flash,3,True,7968.47331099998,397.1875069999951,,,7143.381291000027,645.1430540000147,5,0,0.01428675,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,18,auto,final-file,auto-selected,compare-new,browser-use,google/gemini-3.8-flash,3,True,12498.078453000024,1979.355039999995,,,10577.873623988125,0,3,0,0.0226875,,done,,
docs/benchmarks/jev-auto/final-holdout.json,19,auto,final-file,auto-selected,autocomplete-new,browser-use,google/gemini-3.8-flash,1,True,20149.189549000002,2097.5574830000114,,,17439.44945198018,0,4,0,0.0048165,,done,,
docs/benchmarks/jev-auto/final-holdout.json,20,auto,final-file,auto-selected,autocomplete-new,app-auto,google/gemini-3.8-flash,1,True,4758.502428000007,378.92751099998713,,,2258.7449099999794,1853.8500739999872,2,4,0.003954336,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,21,auto,final-file,auto-selected,autocomplete-new,app-first,google/gemini-3.8-flash,1,True,4908.762664000038,391.7084400000167,,,2931.460695000016,1517.705709999951,2,4,0.004054686,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,22,auto,final-file,auto-selected,autocomplete-new,app-auto,google/gemini-3.8-flash,2,True,8392.831906999985,413.6365249999799,,,5568.228502000042,2177.2918109999737,2,4,0.00396159,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,23,auto,final-file,auto-selected,autocomplete-new,app-first,google/gemini-3.8-flash,2,True,5055.846275000018,379.5928080000449,,,2422.488830999995,2154.9625009999727,2,4,0.0041312580000000005,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,24,auto,final-file,auto-selected,autocomplete-new,browser-use,google/gemini-3.8-flash,2,True,8263.713102000009,2013.8257800000138,,,6487.795535998885,0,4,0,0.00522375,,done,,
docs/benchmarks/jev-auto/final-holdout.json,25,auto,final-file,auto-selected,autocomplete-new,app-first,google/gemini-3.8-flash,3,True,4622.814166999946,385.6521269999794,,,3471.530956999981,1003.695894000004,3,2,0.0062846280000000004,,completed,final_answer,
docs/benchmarks/jev-auto/final-holdout.json,26,auto,final-file,auto-selected,autocomplete-new,browser-use,google/gemini-3.8-flash,3,True,12844.615404999931,1993.2216519999783,,,10068.13768594293,0,4,0,0.0050115,,done,,
docs/benchmarks/jev-auto/final-holdout.json,27,auto,final-file,auto-selected,autocomplete-new,app-auto,google/gemini-3.8-flash,3,True,4692.995941000001,382.2780239999993,,,2388.899363000004,1669.2633430000278,2,4,0.003951336,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,1,auto,final-file,auto-selected,search,app-auto,google/gemini-3.8-flash,1,True,4164.460855000001,446.71358699999996,,,2156.8289159999995,1644.869811,2,3,0.003937734,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,2,auto,final-file,auto-selected,search,app-first,google/gemini-3.8-flash,1,True,5940.786699000001,413.17189099999996,,,3914.0096590000003,1849.9046149999995,2,3,0.003989148,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,3,auto,final-file,auto-selected,search,browser-use,google/gemini-3.8-flash,1,True,4852.189103000002,2113.5223609999994,,,3076.8473919597454,0,2,0,0.0025770000000000003,,done,,
docs/benchmarks/jev-auto/final-local.json,4,auto,final-file,auto-selected,search,app-first,google/gemini-3.8-flash,2,True,4382.118215999999,387.30302799999845,,,2312.0468409999994,1907.5979869999974,2,3,0.0042666660000000006,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,5,auto,final-file,auto-selected,search,browser-use,google/gemini-3.8-flash,2,True,7338.603998999999,1994.468742000001,,,5594.987901044078,0,3,0,0.004484999999999999,,done,,
docs/benchmarks/jev-auto/final-local.json,6,auto,final-file,auto-selected,search,app-auto,google/gemini-3.8-flash,2,True,4638.073462000008,405.3796289999955,,,2858.368837000002,1442.755557000004,2,3,0.003938484,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,7,auto,final-file,auto-selected,search,browser-use,google/gemini-3.8-flash,3,True,6683.471166999996,2034.5695820000037,,,4736.891686974559,0,2,0,0.00305775,,done,,
docs/benchmarks/jev-auto/final-local.json,8,auto,final-file,auto-selected,search,app-auto,google/gemini-3.8-flash,3,True,4724.540043999994,418.693263000001,,,2156.780375000002,2232.867355999995,2,3,0.003943734,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,9,auto,final-file,auto-selected,search,app-first,google/gemini-3.8-flash,3,True,5226.007801999993,382.7474910000019,,,3220.917669000002,1851.3953790000014,2,3,0.004898316,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,10,auto,final-file,auto-selected,filters,app-first,google/gemini-3.8-flash,1,True,3686.689335999996,384.8959479999976,,,2156.5402609999946,1334.5723149999976,2,4,0.004091622,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,11,auto,final-file,auto-selected,filters,browser-use,google/gemini-3.8-flash,1,True,6066.00953499999,2019.0690769999928,,,3570.596428005956,0,2,0,0.00298275,,done,,
docs/benchmarks/jev-auto/final-local.json,12,auto,final-file,auto-selected,filters,app-auto,google/gemini-3.8-flash,1,True,5507.807677000004,391.4819819999975,,,3222.66251200001,1754.9322699999757,2,4,0.004055922,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,13,auto,final-file,auto-selected,filters,browser-use,google/gemini-3.8-flash,2,True,5446.729028999995,1996.6126590000058,,,3003.4754179650918,0,2,0,0.002469,,done,,
docs/benchmarks/jev-auto/final-local.json,14,auto,final-file,auto-selected,filters,app-auto,google/gemini-3.8-flash,2,True,4797.1008779999975,415.76013900000544,,,2766.9467330000043,1765.0127419999917,2,4,0.004062672,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,15,auto,final-file,auto-selected,filters,app-first,google/gemini-3.8-flash,2,True,4965.130627000006,397.3909730000014,,,3278.151272999996,1485.1762460000027,2,4,0.004143372,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,16,auto,final-file,auto-selected,filters,app-auto,google/gemini-3.8-flash,3,True,4983.289291000008,398.1560150000005,,,2846.4462979999953,1871.3476350000128,2,4,0.00415218,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,17,auto,final-file,auto-selected,filters,app-first,google/gemini-3.8-flash,3,True,3841.0910929999955,404.18771800000104,,,2303.4632060000004,1334.974740000005,2,4,0.004093872,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,18,auto,final-file,auto-selected,filters,browser-use,google/gemini-3.8-flash,3,True,9349.560024999999,2023.3208040000027,,,6885.98700199509,0,2,0,0.00270525,,done,,
docs/benchmarks/jev-auto/final-local.json,19,auto,final-file,auto-selected,autocomplete,browser-use,google/gemini-3.8-flash,1,True,9522.807058000006,2075.0836719999934,,,7793.1411290192045,0,4,0,0.0049305,,done,,
docs/benchmarks/jev-auto/final-local.json,20,auto,final-file,auto-selected,autocomplete,app-auto,google/gemini-3.8-flash,1,True,10605.922740000009,404.567234999995,,,8167.958630000008,1793.6744189999881,2,4,0.003946422,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,21,auto,final-file,auto-selected,autocomplete,app-first,google/gemini-3.8-flash,1,True,6046.994124000019,407.9803780000075,,,4644.928728000057,1218.6179019999981,3,2,0.006302592,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,22,auto,final-file,auto-selected,autocomplete,app-auto,google/gemini-3.8-flash,2,True,4516.81599599999,404.2093679999816,,,2273.4614140000194,1603.2312720000045,2,4,0.003942918,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,23,auto,final-file,auto-selected,autocomplete,app-first,google/gemini-3.8-flash,2,True,4196.380340999982,379.57173799999873,,,2384.0816279999854,1329.278065999999,2,4,0.0040743,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,24,auto,final-file,auto-selected,autocomplete,browser-use,google/gemini-3.8-flash,2,True,8094.079259999999,2028.5903270000126,,,6363.6466130265035,0,4,0,0.004545,,done,,
docs/benchmarks/jev-auto/final-local.json,25,auto,final-file,auto-selected,autocomplete,app-first,google/gemini-3.8-flash,3,True,4612.607019999996,398.7410749999981,,,2308.3190579999937,1849.1434109999973,2,4,0.004015002,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,26,auto,final-file,auto-selected,autocomplete,browser-use,google/gemini-3.8-flash,3,True,9432.152646000002,2033.6637379999738,,,7616.320663015358,0,4,0,0.004641,,done,,
docs/benchmarks/jev-auto/final-local.json,27,auto,final-file,auto-selected,autocomplete,app-auto,google/gemini-3.8-flash,3,True,8722.060101999989,392.9188949999807,,,6517.752945000015,1552.0311149999907,2,4,0.003964433999999999,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,28,auto,final-file,auto-selected,wizard-6,app-auto,google/gemini-3.8-flash,1,True,13348.527820999996,400.5642109999899,,,12552.15007199996,0,8,0,0.02775975,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,29,auto,final-file,auto-selected,wizard-6,app-first,google/gemini-3.8-flash,1,True,24508.996007999987,392.4818990000058,,,18545.379459999996,5246.681166000053,13,14,0.05473074000000001,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,30,auto,final-file,auto-selected,wizard-6,browser-use,google/gemini-3.8-flash,1,True,24283.367098000017,2111.7749970000004,,,15349.925227987114,0,7,0,0.011786249999999998,,done,,
docs/benchmarks/jev-auto/final-local.json,31,auto,final-file,auto-selected,wizard-6,app-first,google/gemini-3.8-flash,2,True,30077.702333000052,404.4987900000124,,,23362.786537999957,6016.408732000156,14,13,0.061246086000000005,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,32,auto,final-file,auto-selected,wizard-6,browser-use,google/gemini-3.8-flash,2,True,26618.938004999945,2102.9389569999767,,,17723.354933958035,0,7,0,0.01175775,,done,,
docs/benchmarks/jev-auto/final-local.json,33,auto,final-file,auto-selected,wizard-6,app-auto,google/gemini-3.8-flash,2,True,21558.728741,382.0125499999849,,,20793.49489599996,0,8,0,0.027564,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,34,auto,final-file,auto-selected,wizard-6,browser-use,google/gemini-3.8-flash,3,True,21408.47638800001,2031.5115759999608,,,12447.831624944229,0,7,0,0.011227499999999998,,done,,
docs/benchmarks/jev-auto/final-local.json,35,auto,final-file,auto-selected,wizard-6,app-auto,google/gemini-3.8-flash,3,True,11270.49278500001,404.3269100000034,,,10488.450659999915,0,8,0,0.02757675,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,36,auto,final-file,auto-selected,wizard-6,app-first,google/gemini-3.8-flash,3,True,44817.98078700004,399.29519500001334,,,43059.04878199997,1024.9431299999706,26,1,0.17276089500000003,,completed,final_answer,
docs/benchmarks/jev-auto/final-local.json,37,auto,final-file,auto-selected,wizard-10,app-first,google/gemini-3.8-flash,1,True,60363.42330799997,398.53350600000704,,,58197.611969000194,1022.761566000001,42,1,0.25696599900000006,,completed,final_answer,
